sector,rank,ticker,name,current,change_abs,change_sign,change_pct,volume,is_fund_like
증권,13,003470.KS,유안타증권,4450,▲,15,0.34,224048,False
증권,14,030610.KS,교보증권,9600,▲,200,2.13,77127,False
증권,15,016610.KS,DB증권,9270,▲,70,0.76,76444,False
증권,16,005945.KS,NH투자증권우,23300,▲,100,0.43,27600,False
증권,17,003545.KS,대신증권우,19510,▲,70,0.36,31069,False
증권,18,001270.KS,부국증권,56900,▲,1900,3.45,5114,False
증권,19,030210.KS,다올투자증권,3280,▼,-60,-1.8,73735,False
증권,20,001750.KS,한양증권,18700,▲,80,0.43,11836,False
보험,1,032830.KS,삼성생명,429500,▲,4500,1.06,427923,False
보험,2,000810.KS,삼성화재,638000,▼,-8000,-1.24,81788,False
보험,3,088350.KS,한화생명,4645,▼,-160,-3.33,4913593,False
보험,4,005830.KS,DB손해보험,136800,▼,-2200,-1.58,101700,False
보험,5,085620.KS,미래에셋생명,19620,▲,20,0.1,588929,False
보험,6,001450.KS,현대해상,35400,▼,-600,-1.67,281576,False
보험,7,003690.KS,코리안리,12420,▼,-260,-2.05,186371,False
보험,8,000815.KS,삼성화재우,416000,▼,-9000,-2.12,4473,False
보험,9,031210.KS,서울보증보험,41400,▼,-350,-0.84,30756,False
보험,10,000370.KS,한화손해보험,5920, ,0,0.0,176320,False
보험,11,000400.KS,롯데손해보험,1681,▼,-19,-1.12,262835,False
보험,12,082640.KS,동양생명,7240,▼,-60,-0.82,13828,False
보험,13,000540.KS,흥국화재,3115,▼,-10,-0.32,23010,False
보험,14,000545.KS,흥국화재우,5130,▼,-70,-1.35,250,False
일반서비스,1,028050.KS,삼성E&A,44750,▼,-100,-0.22,1739231,False
일반서비스,2,443060.KS,HD현대마린솔루션,212500,▲,8000,3.91,91312,False
일반서비스,3,052690.KS,한전기술,108500,▲,3500,3.33,177669,False
일반서비스,4,326030.KS,SK바이오팜,85100,▲,2900,3.53,128877,False
일반서비스,5,021240.KS,코웨이,87300,▲,1300,1.51,83238,False
일반서비스,6,022100.KS,포스코DX,22400,▲,450,2.05,310598,False
일반서비스,7,012750.KS,에스원,71500,▲,1100,1.56,60197,False
일반서비스,8,032350.KS,롯데관광개발,14890,▼,-210,-1.39,262931,False
일반서비스,9,030000.KS,제일기획,18320,▼,-270,-1.45,211041,False
일반서비스,10,130660.KS,한전산업,11800,▲,160,1.37,95659,False
일반서비스,11,053690.KS,한미글로벌,17290,▲,290,1.71,61675,False
일반서비스,12,005250.KS,녹십자홀딩스,10170,▲,130,1.29,80703,False
일반서비스,13,002030.KS,아세아,173200,▼,-9100,-4.99,4531,False
일반서비스,14,089860.KS,롯데렌탈,27200,▼,-450,-1.63,27188,False
일반서비스,15,214320.KS,이노션,18320,▼,-280,-1.51,39353,False
일반서비스,16,039130.KS,하나투어,33200,▼,-350,-1.04,21050,False
일반서비스,17,095570.KS,AJ네트웍스,3980,▼,-30,-0.75,80379,False
일반서비스,18,015360.KS,INVENI,13780,▲,60,0.44,19689,False
일반서비스,19,403550.KS,쏘카,10800,▲,100,0.93,21883,False
일반서비스,20,094280.KS,효성ITX,11800,▼,-50,-0.42,15352,False
제조,1,000660.KS,SK하이닉스,2552000,▼,-3000,-0.12,6230653,False
제조,2,005930.KS,삼성전자,325000,▲,15000,4.84,41041468,False
제조,3,009150.KS,삼성전기,1971000,▼,-19000,-0.95,1036350,False
제조,4,005380.KS,현대차,510000,▼,-1000,-0.2,1500567,False
제조,5,005935.KS,삼성전자우,209500,▲,7000,3.46,2104177,False
제조,6,066570.KS,LG전자,203500,▲,1500,0.74,2049999,False
제조,7,011070.KS,LG이노텍,972000,▼,-19000,-1.92,394203,False
제조,8,034020.KS,두산에너빌리티,90700,▲,1500,1.68,3411999,False
제조,9,042700.KS,한미반도체,268500,▲,10500,4.07,990122,False
제조,10,006400.KS,삼성SDI,485500,▲,16500,3.52,527638,False
제조,11,010120.KS,LS ELECTRIC,226000,▼,-6500,-2.8,1069332,False
제조,12,012330.KS,현대모비스,511000,▲,1000,0.2,464229,False
제조,13,042660.KS,한화오션,107700,▲,3200,3.06,1556721,False
제조,14,454910.KS,두산로보틱스,96500,▲,7700,8.67,1720172,False
제조,15,298040.KS,효성중공업,3470000,▼,-146000,-4.04,39520,False
제조,16,267260.KS,HD현대일렉트릭,939000,▼,-10000,-1.05,137722,False
제조,17,012450.KS,한화에어로스페이스,1083000,▲,10000,0.93,111014,False
제조,18,009155.KS,삼성전기우,804000,▼,-13000,-1.59,141076,False
제조,19,005490.KS,POSCO홀딩스,329000,▲,7000,2.17,354822,False
제조,20,329180.KS,HD현대중공업,591000,▲,3000,0.51,186112,False
부동산,1,395400.KS,SK리츠,5470,▼,-160,-2.84,158111,False
부동산,2,293940.KS,신한알파리츠,5140,▲,60,1.18,102520,False
부동산,3,432320.KS,KB스타리츠,1291,▼,-7,-0.54,382675,False
부동산,4,330590.KS,롯데리츠,3550,▲,30,0.85,121506,False
부동산,5,365550.KS,ESR켄달스퀘어리츠,3450,▲,5,0.15,103190,False
부동산,6,377190.KS,디앤디플랫폼리츠,2045,▲,25,1.24,151463,False
부동산,7,350520.KS,이지스레지던스리츠,3375,▼,-20,-0.59,89014,False
부동산,8,334890.KS,이지스밸류플러스리츠,3355,▲,65,1.98,76572,False
부동산,9,400760.KS,NH올원리츠,3025,▼,-15,-0.49,80257,False
부동산,10,088260.KS,이리츠코크렙,3470,▲,90,2.66,65443,False
부동산,11,451800.KS,한화리츠,4675,▼,-30,-0.64,41473,False
부동산,12,417310.KS,코람코더원리츠,9770,▼,-20,-0.2,17952,False
부동산,13,404990.KS,신한서부티엔디리츠,3840,▲,25,0.66,45754,False
부동산,14,338100.KS,NH프라임리츠,3645,▲,10,0.28,37135,False
부동산,15,317400.KS,자이에스앤디,3355,▼,-15,-0.45,38948,False
부동산,16,357120.KS,코람코라이프인프라리츠,4030,▲,30,0.75,23886,False
부동산,17,210980.KS,SK디앤디,11080,▲,70,0.64,8152,False
부동산,18,396690.KS,미래에셋글로벌리츠,1459,▼,-21,-1.42,59923,False
부동산,19,448730.KS,삼성FN리츠,5240,▲,60,1.16,15951,False
부동산,20,357250.KS,미래에셋맵스리츠,1786,▼,-7,-0.39,9654,False
it서비스,1,035420.KS,NAVER,199800,▼,-2700,-1.33,1325113,False
it서비스,2,064400.KS,LG씨엔에스,79100,▼,-900,-1.13,1114670,False
it서비스,3,307950.KS,현대오토에버,547000,▼,-3000,-0.55,126085,False
it서비스,4,018260.KS,삼성에스디에스,189700,▼,-1900,-0.99,263912,False
it서비스,5,035720.KS,카카오,34150,▼,-100,-0.29,1282078,False
it서비스,6,036570.KS,NC,244500,▲,3000,1.24,46464,False
it서비스,7,259960.KS,크래프톤,221000,▼,-500,-0.23,46377,False
it서비스,8,251270.KS,넷마블,36600,▼,-450,-1.21,136578,False
it서비스,9,462870.KS,시프트업,33300,▲,50,0.15,142304,False
it서비스,10,192080.KS,더블유게임즈,61800,▲,500,0.82,51183,False
it서비스,11,023590.KS,다우기술,35600,▼,-50,-0.14,47708,False
it서비스,12,181710.KS,NHN,35300,▼,-300,-0.84,39656,False
it서비스,13,030190.KS,NICE평가정보,13940,▲,170,1.23,36758,False
it서비스,14,035510.KS,신세계 I&C,12960,▲,160,1.25,38552,False
it서비스,15,012030.KS,DB,1799,▲,1,0.06,271679,False
it서비스,16,286940.KS,롯데이노베이트,17200,▼,-270,-1.55,27379,False
it서비스,17,037270.KS,YG PLUS,3360,▲,30,0.9,113354,True
it서비스,18,072130.KS,유엔젤,4960,▲,75,1.54,47514,False
it서비스,19,020120.KS,키다리스튜디오,2875,▲,20,0.7,56902,False
it서비스,20,058850.KS,KTcs,2240,▲,20,0.9,69756,False
"오락,문화",1,352820.KS,하이브,194100,▼,-1000,-0.51,162528,False
"오락,문화",2,034230.KS,파라다이스,12700,▼,-160,-1.24,387647,False
"오락,문화",3,035250.KS,강원랜드,14360,▼,-130,-0.9,312786,False
"오락,문화",4,114090.KS,GKL,10950,▲,30,0.27,174944,False
"오락,문화",5,079160.KS,CJ CGV,4460,▲,40,0.9,109220,False
"오락,문화",6,037560.KS,LG헬로비전,1814,▼,-29,-1.57,244403,False
"오락,문화",7,100220.KS,비상교육,5320,▲,140,2.7,65798,False
"오락,문화",8,034120.KS,SBS,11210, ,0,0.0,24487,False
"오락,문화",9,012170.KS,아센디오,771,▼,-129,-14.33,186689,False
"오락,문화",10,011420.KS,갤럭시아에스엠,1305,▼,-4,-0.31,64213,False
"오락,문화",11,053210.KS,스카이라이프,4255,▼,-5,-0.12,16361,False
"오락,문화",12,068290.KS,삼성출판사,6000,▲,130,2.21,7008,False
"오락,문화",13,036420.KS,콘텐트리중앙,4995, ,0,0.0,0,False
